,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Year,Month,Trades*Price,Day_Perc_Change,Trend
244,FORTIS,EQ,2018-05-07,157.95,159.65,159.85,155.05,        155.40,155.95,156.5,4572188,715551833.5,20950,2714140,59.36,2018,5,3267152.4999999995,-0.012662234884457058,Slight or No change
245,FORTIS,EQ,2018-05-08,155.95,156.0,156.3,151.75,        152.70,152.9,153.29,4704013,721062817.8,17819,3107001,66.05,2018,5,2724525.1,-0.019557550496954068,Slight or No change
246,FORTIS,EQ,2018-05-09,152.9,152.9,152.9,148.55,        150.00,150.5,150.46,3091563,465146114.15,19224,1423042,46.03,2018,5,2893212.0,-0.015696533682145186,Slight or No change
247,FORTIS,EQ,2018-05-10,150.5,151.0,154.7,151.0,        152.90,152.9,152.8,3065853,468460714.6,20216,1196437,39.02,2018,5,3091026.4,0.015946843853820614,Slight or No change
248,FORTIS,EQ,2018-05-11,152.9,157.0,157.0,145.4,        149.50,148.25,148.65,10640545,1581694857.3,84599,3257394,30.61,2018,5,12541801.75,-0.030412034009156375,Slight or No change
249,FORTIS,EQ,2018-05-14,148.25,148.85,152.4,147.0,        149.05,148.8,150.12,3842487,576836271.7,17967,1571956,40.91,2018,5,2673489.6,0.003709949409780755,Slight or No change
250,FORTIS,EQ,2018-05-15,148.8,152.0,155.0,150.5,        153.50,153.4,152.43,5350870,815611170.1,39839,2533749,47.35,2018,5,6111302.600000001,0.030913978494623517,Slight or No change
251,FORTIS,EQ,2018-05-16,153.4,153.35,153.95,150.25,        151.50,151.5,151.95,2574865,391243361.4,25006,1397351,54.27,2018,5,3788409.0,-0.012385919165580184,Slight or No change
252,FORTIS,EQ,2018-05-17,151.5,151.5,152.9,150.0,        151.45,151.4,151.33,1223745,185183392.3,8084,558355,45.63,2018,5,1223917.6,-0.0006600660066006236,Slight or No change
253,FORTIS,EQ,2018-05-18,151.4,152.0,152.0,143.25,        144.95,144.5,146.9,4279786,628682905.0,25803,3137984,73.32,2018,5,3728533.5,-0.045574636723910156,Slight or No change
254,FORTIS,EQ,2018-05-21,144.5,146.0,150.95,145.1,        148.50,148.4,148.11,5235081,775367806.35,36336,2954330,56.43,2018,5,5392262.4,0.0269896193771626,Slight or No change
255,FORTIS,EQ,2018-05-22,148.4,148.9,148.95,144.1,        145.00,145.2,145.85,2306689,336434505.05,15090,971068,42.1,2018,5,2191068.0,-0.021563342318059453,Slight or No change
256,FORTIS,EQ,2018-05-23,145.2,145.2,147.5,144.0,        144.75,144.9,145.34,1862677,270718608.2,13233,646629,34.72,2018,5,1917461.7000000002,-0.0020661157024792765,Slight or No change
257,FORTIS,EQ,2018-05-24,144.9,145.9,146.25,141.2,        143.25,142.95,143.23,1984782,284285665.2,13961,1022312,51.51,2018,5,1995724.95,-0.01345755693581796,Slight or No change
258,FORTIS,EQ,2018-05-25,142.95,142.6,145.9,142.1,        145.90,145.05,144.09,1986211,286192776.1,13696,974047,49.04,2018,5,1986604.8,0.01469045120671586,Slight or No change
259,FORTIS,EQ,2018-05-28,145.05,145.8,148.8,143.9,        147.00,147.05,146.61,2436091,357156384.35,17905,850863,34.93,2018,5,2632930.25,0.013788348845225729,Slight or No change
260,FORTIS,EQ,2018-05-29,147.05,145.15,147.95,143.05,        144.05,143.95,145.13,2026122,294043676.5,18533,954751,47.12,2018,5,2667825.3499999996,-0.02108126487589268,Slight or No change
261,FORTIS,EQ,2018-05-30,143.95,144.25,150.8,144.1,        145.70,145.6,146.6,5347247,783921492.3,46322,2057066,38.47,2018,5,6744483.2,0.011462313303230331,Slight or No change
262,FORTIS,EQ,2018-05-31,145.6,146.75,147.9,144.7,        147.10,147.15,146.74,1906475,279748579.65,10474,1023608,53.69,2018,5,1541249.1,0.010645604395604469,Slight or No change
263,FORTIS,EQ,2018-06-01,147.15,147.9,147.9,144.7,        145.80,145.8,145.87,1808500,263798994.55,16121,848545,46.92,2018,6,2350441.8000000003,-0.00917431192660545,Slight or No change
264,FORTIS,EQ,2018-06-04,145.8,146.1,146.4,143.0,        144.30,144.15,144.18,1295023,186711803.45,9927,791665,61.13,2018,6,1430977.05,-0.011316872427983626,Slight or No change
265,FORTIS,EQ,2018-06-05,144.15,144.2,147.0,142.0,        144.95,145.0,144.84,1858485,269179536.25,11883,967819,52.08,2018,6,1723035.0,0.005896635449184728,Slight or No change
266,FORTIS,EQ,2018-06-06,145.0,144.0,145.0,142.6,        144.95,144.6,143.83,1438446,206895045.15,7258,596437,41.46,2018,6,1049506.8,-0.0027586206896552667,Slight or No change
267,FORTIS,EQ,2018-06-07,144.6,145.0,146.75,144.75,        145.90,145.75,145.65,813792,118532155.6,6317,341548,41.97,2018,6,920702.75,0.007952973720608547,Slight or No change
268,FORTIS,EQ,2018-06-08,145.75,145.05,148.0,144.8,        146.35,146.2,146.19,1310584,191589232.6,8237,523985,39.98,2018,6,1204249.4,0.0030874785591765708,Slight or No change
269,FORTIS,EQ,2018-06-11,146.2,146.2,146.5,143.5,        143.75,143.75,144.46,1210362,174853434.85,12956,614614,50.78,2018,6,1862425.0,-0.016757865937072403,Slight or No change
270,FORTIS,EQ,2018-06-12,143.75,141.95,143.75,138.5,        140.20,139.95,140.66,2783485,391533555.2,24481,1227035,44.08,2018,6,3426115.9499999997,-0.026434782608695695,Slight or No change
271,FORTIS,EQ,2018-06-13,139.95,140.0,140.2,137.25,        138.10,138.45,138.17,1430164,197605432.25,11074,432527,30.24,2018,6,1533195.2999999998,-0.010718113612004254,Slight or No change
272,FORTIS,EQ,2018-06-14,138.45,138.0,138.0,136.25,        136.60,136.75,136.88,1663895,227751701.15,12450,875917,52.64,2018,6,1702537.5,-0.012278801011195273,Slight or No change
273,FORTIS,EQ,2018-06-15,136.75,136.9,141.2,136.5,        138.80,138.9,138.62,1688513,234056873.7,15889,577933,34.23,2018,6,2206982.1,0.015722120658135275,Slight or No change
274,FORTIS,EQ,2018-06-18,138.9,139.9,139.95,137.0,        137.95,137.5,137.73,958285,131981411.0,9382,493365,51.48,2018,6,1290025.0,-0.010079193664506825,Slight or No change
275,FORTIS,EQ,2018-06-19,137.5,137.5,138.2,134.7,        137.00,136.3,136.04,1404038,191011269.25,9214,785358,55.94,2018,6,1255868.2000000002,-0.008727272727272695,Slight or No change
276,FORTIS,EQ,2018-06-20,136.3,136.9,137.4,134.0,        135.20,135.55,135.43,1695960,229689268.7,13894,846735,49.93,2018,6,1883331.7000000002,-0.0055025678650036935,Slight or No change
277,FORTIS,EQ,2018-06-21,135.55,135.9,136.2,133.1,        134.50,134.8,134.44,1196558,160868970.05,9888,392534,32.81,2018,6,1332902.4000000001,-0.005533013648100327,Slight or No change
278,FORTIS,EQ,2018-06-22,134.8,134.0,140.8,133.55,        139.70,139.2,138.37,2651204,366853219.0,21376,850512,32.08,2018,6,2975539.1999999997,0.03264094955489605,Slight or No change
279,FORTIS,EQ,2018-06-25,139.2,140.1,143.75,136.5,        137.50,137.6,139.69,3036216,424128408.0,23199,1304585,42.97,2018,6,3192182.4,-0.011494252873563204,Slight or No change
280,FORTIS,EQ,2018-06-26,137.6,136.2,137.95,133.35,        134.25,134.6,135.8,1548115,210241279.8,11145,782179,50.52,2018,6,1500117.0,-0.021802325581395388,Slight or No change
281,FORTIS,EQ,2018-06-27,134.6,130.55,138.4,129.25,        135.40,135.75,134.48,11164615,1501429370.5,60567,2988244,26.77,2018,6,8221970.25,0.008543833580980653,Slight or No change
282,FORTIS,EQ,2018-06-28,135.75,134.05,135.5,131.0,        135.00,134.95,134.14,6329148,848960370.15,30196,3141386,49.63,2018,6,4074950.1999999997,-0.005893186003683271,Slight or No change
283,FORTIS,EQ,2018-06-29,134.95,134.65,135.4,131.4,        134.85,134.85,133.57,3393853,453331538.45,14542,1773905,52.27,2018,6,1960988.7,-0.0007410151908113782,Slight or No change
284,FORTIS,EQ,2018-07-02,134.85,134.75,137.8,132.5,        132.70,133.65,134.26,2677569,359491317.95,14984,1270599,47.45,2018,7,2002611.6,-0.008898776418242438,Slight or No change
285,FORTIS,EQ,2018-07-03,133.65,134.1,145.9,132.8,        141.75,142.1,139.76,10183791,1423290083.2,51819,3308581,32.49,2018,7,7363479.899999999,0.0632248410026186,Slight or No change
286,FORTIS,EQ,2018-07-04,142.1,139.0,144.9,135.25,        144.60,144.4,140.37,10132507,1422325190.15,52660,3222013,31.8,2018,7,7604104.0,0.01618578465869125,Slight or No change
287,FORTIS,EQ,2018-07-05,144.4,144.0,144.35,138.5,        138.60,139.4,140.42,2752632,386515625.5,14588,1079684,39.22,2018,7,2033567.2000000002,-0.03462603878116344,Slight or No change
288,FORTIS,EQ,2018-07-06,139.4,138.5,140.85,137.0,        138.85,138.5,138.82,2118003,294031486.75,13513,780612,36.86,2018,7,1871550.5,-0.0064562410329985775,Slight or No change
289,FORTIS,EQ,2018-07-09,138.5,141.0,146.4,140.0,        141.00,140.8,143.09,8684891,1242732127.25,52448,3324175,38.28,2018,7,7384678.4,0.016606498194945862,Slight or No change
290,FORTIS,EQ,2018-07-10,140.8,141.1,142.0,139.8,        140.20,140.25,140.8,1715538,241555778.6,10062,808576,47.13,2018,7,1411195.5,-0.003906250000000111,Slight or No change
291,FORTIS,EQ,2018-07-11,140.25,140.1,140.2,137.65,        137.85,137.95,138.47,2574474,356475678.45,13235,1841323,71.52,2018,7,1825768.2499999998,-0.016399286987522355,Slight or No change
292,FORTIS,EQ,2018-07-12,137.95,141.5,143.8,139.5,        142.10,142.2,141.55,4495709,636348653.5,35170,2529767,56.27,2018,7,5001174.0,0.03080826386371882,Slight or No change
293,FORTIS,EQ,2018-07-13,142.2,145.0,149.45,141.0,        147.00,147.8,145.91,24948484,3640227727.6,91195,10564570,42.35,2018,7,13478621.000000002,0.0393811533052042,Slight or No change
294,FORTIS,EQ,2018-07-16,147.8,147.0,147.6,144.4,        144.90,145.3,146.07,6941824,1013998067.2,32668,4334899,62.45,2018,7,4746660.4,-0.01691474966170503,Slight or No change
295,FORTIS,EQ,2018-07-17,145.3,145.95,146.0,142.0,        142.00,142.25,143.28,1971831,282527591.75,9696,1233971,62.58,2018,7,1379256.0,-0.020991052993805992,Slight or No change
296,FORTIS,EQ,2018-07-18,142.25,142.5,144.9,140.6,        142.30,141.95,141.98,2366092,335945909.5,15046,1275223,53.9,2018,7,2135779.6999999997,-0.002108963093145899,Slight or No change
297,FORTIS,EQ,2018-07-19,141.95,141.5,141.5,136.8,        137.05,137.25,138.53,1941740,268996693.0,11783,1052336,54.2,2018,7,1617216.75,-0.03311025008805912,Slight or No change
298,FORTIS,EQ,2018-07-20,137.25,137.9,139.8,135.05,        135.90,135.55,136.58,2729708,372820943.7,14705,1374105,50.34,2018,7,1993262.7500000002,-0.012386156648451663,Slight or No change
299,FORTIS,EQ,2018-07-23,135.55,136.4,137.35,132.1,        132.75,132.85,133.95,2149108,287868034.75,20002,1372115,63.85,2018,7,2657265.6999999997,-0.01991884913316133,Slight or No change
300,FORTIS,EQ,2018-07-24,132.85,133.1,135.9,132.0,        132.90,132.9,133.52,3645486,486754912.15,26270,1927695,52.88,2018,7,3491283.0,0.00037636432066245895,Slight or No change
301,FORTIS,EQ,2018-07-25,132.9,133.4,135.5,133.0,        134.60,134.35,134.45,2210235,297156643.7,26605,1413093,63.93,2018,7,3574381.75,0.010910458991723049,Slight or No change
302,FORTIS,EQ,2018-07-26,134.35,134.9,140.4,133.1,        139.40,139.7,137.27,4033357,553658112.2,53241,2642717,65.52,2018,7,7437767.699999999,0.03982136211388165,Slight or No change
303,FORTIS,EQ,2018-07-27,139.7,139.1,139.5,136.1,        137.10,136.6,137.68,1935372,266454307.75,21846,1215174,62.79,2018,7,2984163.6,-0.02219040801717964,Slight or No change
304,FORTIS,EQ,2018-07-30,136.6,137.1,138.75,136.3,        137.15,137.1,137.24,1232615,169159023.85,16162,722376,58.61,2018,7,2215810.1999999997,0.0036603221083455484,Slight or No change
305,FORTIS,EQ,2018-07-31,137.1,137.45,140.4,137.45,        139.65,139.65,138.83,1478651,205275145.25,10421,688191,46.54,2018,7,1455292.6500000001,0.018599562363238675,Slight or No change
306,FORTIS,EQ,2018-08-01,139.65,139.65,146.5,139.05,        145.85,145.95,144.38,4854403,700870404.75,47730,2711856,55.86,2018,8,6966193.499999999,0.045112781954887105,Slight or No change
307,FORTIS,EQ,2018-08-02,145.95,145.8,145.8,142.0,        142.45,142.95,143.36,1596836,228916382.55,15720,905827,56.73,2018,8,2247174.0,-0.020554984583761593,Slight or No change
308,FORTIS,EQ,2018-08-03,142.95,143.4,146.9,143.0,        145.65,145.95,145.4,2178037,316685642.35,18052,1580573,72.57,2018,8,2634689.4,0.02098635886673672,Slight or No change
309,FORTIS,EQ,2018-08-06,145.95,146.15,148.4,144.3,        147.00,147.85,146.94,2880002,423201420.7,21157,1946044,67.57,2018,8,3128062.4499999997,0.013018156903048972,Slight or No change
310,FORTIS,EQ,2018-08-07,147.85,147.55,147.55,143.3,        146.70,146.6,145.64,1803985,262740881.65,12156,867371,48.08,2018,8,1782069.5999999999,-0.008454514710855565,Slight or No change
311,FORTIS,EQ,2018-08-08,146.6,146.5,146.7,142.1,        142.20,142.5,143.54,1103884,158449166.7,6284,515086,46.66,2018,8,895470.0,-0.027967257844474736,Slight or No change
312,FORTIS,EQ,2018-08-09,142.5,142.7,143.95,139.05,        140.55,140.8,140.69,1393394,196031808.85,8407,820876,58.91,2018,8,1183705.6,-0.011929824561403457,Slight or No change
313,FORTIS,EQ,2018-08-10,140.8,140.8,143.3,139.25,        141.20,140.9,140.8,1037631,146095201.15,10587,479296,46.19,2018,8,1491708.3,0.0007102272727272929,Slight or No change
314,FORTIS,EQ,2018-08-13,140.9,142.5,145.4,141.55,        145.15,145.05,144.18,2251732,324652185.15,10580,1209332,53.71,2018,8,1534629.0000000002,0.029453513129879427,Slight or No change
315,FORTIS,EQ,2018-08-14,145.05,145.35,146.8,145.35,        146.15,146.05,146.07,1786496,260948171.55,10399,1084696,60.72,2018,8,1518773.9500000002,0.006894174422612975,Slight or No change
316,FORTIS,EQ,2018-08-16,146.05,147.0,150.05,146.0,        147.80,148.45,148.27,3844745,570060421.1,17566,1950261,50.73,2018,8,2607672.6999999997,0.01643272851763089,Slight or No change
317,FORTIS,EQ,2018-08-17,148.45,148.2,151.3,148.05,        150.10,150.15,150.02,2647739,397216408.45,34609,1586151,59.91,2018,8,5196541.350000001,0.011451667228022933,Slight or No change
318,FORTIS,EQ,2018-08-20,150.15,152.0,152.3,149.25,        151.20,150.2,151.39,2614955,395872589.2,28683,1677496,64.15,2018,8,4308186.6,0.0003330003330002107,Slight or No change
319,FORTIS,EQ,2018-08-21,150.2,150.9,152.0,148.5,        149.40,149.5,150.47,1636986,246309910.75,14439,813677,49.71,2018,8,2158630.5,-0.0046604527296936205,Slight or No change
320,FORTIS,EQ,2018-08-23,149.5,150.6,150.8,148.05,        148.30,148.6,149.23,1279785,190980790.35,12072,707138,55.25,2018,8,1793899.2,-0.006020066889632192,Slight or No change
321,FORTIS,EQ,2018-08-24,148.6,148.05,151.0,147.5,        150.00,149.4,148.8,1589747,236547481.5,13580,889540,55.95,2018,8,2028852.0,0.0053835800807537915,Slight or No change
322,FORTIS,EQ,2018-08-27,149.4,150.0,150.35,147.1,        150.00,149.5,148.72,2376900,353485373.45,19267,1442462,60.69,2018,8,2880416.5,0.0006693440428380271,Slight or No change
323,FORTIS,EQ,2018-08-28,149.5,149.5,150.95,149.05,        149.55,149.85,149.89,1466086,219749115.7,20472,823736,56.19,2018,8,3067729.1999999997,0.00234113712374584,Slight or No change
324,FORTIS,EQ,2018-08-29,149.85,149.95,149.95,148.15,        149.00,148.95,149.06,1808084,269507544.55,24358,1057831,58.51,2018,8,3628124.0999999996,-0.006006006006006093,Slight or No change
325,FORTIS,EQ,2018-08-30,148.95,148.85,150.0,147.65,        150.00,148.65,148.61,1867433,277518304.9,12600,1450437,77.67,2018,8,1872990.0,-0.002014098690835686,Slight or No change
326,FORTIS,EQ,2018-08-31,148.65,149.1,149.4,146.1,        146.65,146.6,147.41,1988693,293147161.4,11628,1277970,64.26,2018,8,1704664.8,-0.013790783720148081,Slight or No change
327,FORTIS,EQ,2018-09-03,146.6,146.85,149.9,146.15,        149.00,149.15,148.32,2649444,392961115.1,13228,1708914,64.5,2018,9,1972956.2000000002,0.017394270122783162,Slight or No change
328,FORTIS,EQ,2018-09-04,149.15,149.4,149.4,145.55,        146.45,146.4,147.01,1137932,167282476.15,10239,677784,59.56,2018,9,1498989.6,-0.01843781428092528,Slight or No change
329,FORTIS,EQ,2018-09-05,146.4,144.25,147.4,142.25,        145.80,145.85,145.53,1916667,278940102.2,13269,1065506,55.59,2018,9,1935283.65,-0.0037568306010929975,Slight or No change
330,FORTIS,EQ,2018-09-06,145.85,145.9,146.95,145.1,        146.00,145.8,145.76,909339,132548813.5,6936,451520,49.65,2018,9,1011268.8,-0.00034281796366120165,Slight or No change
331,FORTIS,EQ,2018-09-07,145.8,146.0,147.4,145.1,        147.40,146.35,146.29,1224770,179172299.15,5779,635085,51.85,2018,9,845756.65,0.0037722908093278384,Slight or No change
332,FORTIS,EQ,2018-09-10,146.35,146.5,146.5,145.05,        145.25,145.3,145.44,628319,91384445.2,5826,357898,56.96,2018,9,846517.8,-0.007174581482746745,Slight or No change
333,FORTIS,EQ,2018-09-11,145.3,145.3,145.9,143.0,        143.70,143.65,143.94,917082,132008797.9,8651,611539,66.68,2018,9,1242716.1500000001,-0.011355815554026205,Slight or No change
334,FORTIS,EQ,2018-09-12,143.65,143.85,144.9,142.4,        144.90,143.9,143.58,790659,113521813.1,8894,528140,66.8,2018,9,1279846.6,0.0017403411068568353,Slight or No change
335,FORTIS,EQ,2018-09-14,143.9,144.85,146.5,143.7,        144.85,144.85,144.85,3775219,546856181.8,9894,2985590,79.08,2018,9,1433145.9,0.006601806810284883,Slight or No change
336,FORTIS,EQ,2018-09-17,144.85,145.9,146.2,144.25,        144.85,144.85,144.92,2768149,401165629.7,14425,1600878,57.83,2018,9,2089461.25,0.0,Slight or No change
337,FORTIS,EQ,2018-09-18,144.85,145.0,145.4,141.1,        141.90,141.8,143.0,1081695,154684352.7,13147,697753,64.51,2018,9,1864244.6,-0.02105626510182934,Slight or No change
338,FORTIS,EQ,2018-09-19,141.8,142.4,143.0,141.0,        142.85,142.0,141.84,1047839,148623155.3,16274,608233,58.05,2018,9,2310908.0,0.0014104372355430161,Slight or No change
339,FORTIS,EQ,2018-09-21,142.0,143.4,143.65,137.0,        137.95,137.25,138.83,2219492,308124363.15,9264,1459237,65.75,2018,9,1271484.0,-0.033450704225352124,Slight or No change
340,FORTIS,EQ,2018-09-24,137.25,137.25,137.8,135.2,        136.90,136.55,136.17,1294561,176283385.4,8161,670440,51.79,2018,9,1114384.55,-0.0051001821493623645,Slight or No change
341,FORTIS,EQ,2018-09-25,136.55,135.25,138.8,134.5,        137.80,136.35,136.06,1124219,152959540.55,5871,524111,46.62,2018,9,800510.85,-0.0014646649578909932,Slight or No change
342,FORTIS,EQ,2018-09-26,136.35,137.35,137.35,131.4,        131.55,132.05,133.89,1296118,173541061.5,7342,772731,59.62,2018,9,969511.1000000001,-0.031536486982031375,Slight or No change
343,FORTIS,EQ,2018-09-27,132.05,132.45,136.45,132.1,        134.20,134.45,133.98,1303390,174627588.25,9724,787038,60.38,2018,9,1307391.7999999998,0.018174933737220567,Slight or No change
344,FORTIS,EQ,2018-09-28,134.45,134.05,135.5,132.6,        135.00,134.95,134.64,2254196,303509526.75,28316,1635029,72.53,2018,9,3821244.1999999997,0.0037188545927853145,Slight or No change
345,FORTIS,EQ,2018-10-01,134.95,134.95,136.4,133.2,        134.70,135.35,134.79,1317558,177592516.55,11848,829146,62.93,2018,10,1603626.8,0.002964060763245735,Slight or No change
346,FORTIS,EQ,2018-10-03,135.35,135.0,136.75,133.75,        136.75,136.25,134.97,1568305,211681500.3,10281,1074385,68.51,2018,10,1400786.25,0.006649427410417408,Slight or No change
347,FORTIS,EQ,2018-10-04,136.25,135.25,137.4,132.6,        133.00,134.4,135.22,2376530,321345989.3,11574,1926910,81.08,2018,10,1555545.6,-0.013577981651376136,Slight or No change
348,FORTIS,EQ,2018-10-05,134.4,132.05,135.4,132.05,        134.00,134.7,134.44,1136394,152775641.5,8171,713447,62.78,2018,10,1100633.7,0.0022321428571427937,Slight or No change
349,FORTIS,EQ,2018-10-08,134.7,133.8,134.8,132.3,        132.95,132.85,133.41,1419513,189374751.55,13595,955001,67.28,2018,10,1806095.75,-0.013734224201930156,Slight or No change
350,FORTIS,EQ,2018-10-09,132.85,133.5,134.45,132.55,        132.55,132.75,132.99,863655,114854883.4,7593,540444,62.58,2018,10,1007970.75,-0.0007527286413248069,Slight or No change
351,FORTIS,EQ,2018-10-10,132.75,133.3,134.3,131.55,        132.00,131.85,132.99,1341338,178377964.25,8095,792468,59.08,2018,10,1067325.75,-0.006779661016949157,Slight or No change
352,FORTIS,EQ,2018-10-11,131.85,130.0,133.4,129.2,        132.25,131.95,131.28,966170,126843130.65,4340,456458,47.24,2018,10,572663.0,0.0007584376185059138,Slight or No change
353,FORTIS,EQ,2018-10-12,131.95,132.3,134.65,132.3,        133.80,134.1,133.71,920319,123060396.7,3838,600153,65.21,2018,10,514675.8,0.016294050776809454,Slight or No change
354,FORTIS,EQ,2018-10-15,134.1,134.0,139.9,134.0,        139.10,138.75,136.94,885401,121245943.95,3993,457449,51.67,2018,10,554028.75,0.034675615212528044,Slight or No change
355,FORTIS,EQ,2018-10-16,138.75,138.3,139.35,135.8,        136.80,137.2,137.24,621615,85312305.7,6106,267682,43.06,2018,10,837743.2,-0.011171171171171279,Slight or No change
356,FORTIS,EQ,2018-10-17,137.2,137.05,137.4,131.95,        133.20,132.95,133.57,770457,102906972.4,12282,402125,52.19,2018,10,1632891.9,-0.030976676384839696,Slight or No change
357,FORTIS,EQ,2018-10-19,132.95,132.0,133.55,130.65,        130.95,131.3,131.76,720311,94909927.5,5256,396091,54.99,2018,10,690112.8,-0.012410680707032551,Slight or No change
358,FORTIS,EQ,2018-10-22,131.3,131.9,133.1,130.35,        131.25,131.25,131.66,457866,60281600.2,3254,188581,41.19,2018,10,427087.5,-0.0003808073115004751,Slight or No change
359,FORTIS,EQ,2018-10-23,131.25,130.95,132.85,127.0,        127.20,127.4,129.0,788194,101678174.0,4141,495317,62.84,2018,10,527563.4,-0.029333333333333322,Slight or No change
360,FORTIS,EQ,2018-10-24,127.4,128.15,134.0,126.45,        133.95,132.95,128.72,1305927,168104651.55,9798,839123,64.25,2018,10,1302644.0999999999,0.043563579277864806,Slight or No change
361,FORTIS,EQ,2018-10-25,132.95,131.9,131.9,128.3,        130.00,129.85,129.76,757576,98303702.5,5604,481817,63.6,2018,10,727679.4,-0.023317036479879594,Slight or No change
362,FORTIS,EQ,2018-10-26,129.85,130.0,130.6,128.1,        128.85,129.25,128.98,953846,123031776.7,9367,677004,70.98,2018,10,1210684.75,-0.0046207162110126765,Slight or No change
363,FORTIS,EQ,2018-10-29,129.25,129.05,131.9,128.3,        130.40,130.35,129.75,912650,118411844.05,10843,548218,60.07,2018,10,1413385.05,0.008510638297872353,Slight or No change
364,FORTIS,EQ,2018-10-30,130.35,130.35,134.4,130.0,        134.30,134.15,133.4,982397,131050169.85,7944,526037,53.55,2018,10,1065687.6,0.029152282316839306,Slight or No change
365,FORTIS,EQ,2018-10-31,134.15,139.8,141.8,135.1,        139.90,140.35,139.63,3542439,494624156.2,18900,1835351,51.81,2018,10,2652615.0,0.04621692135669009,Slight or No change
366,FORTIS,EQ,2018-11-01,140.35,140.6,141.75,139.05,        140.55,140.75,140.53,736294,103473144.6,4258,305973,41.56,2018,11,599313.5,0.002850017812611405,Slight or No change
367,FORTIS,EQ,2018-11-02,140.75,140.5,140.5,138.0,        138.85,138.5,138.88,545926,75816797.65,3850,267994,49.09,2018,11,533225.0,-0.01598579040852577,Slight or No change
368,FORTIS,EQ,2018-11-05,138.5,139.0,141.5,138.55,        140.05,140.9,140.75,1401114,197213429.65,6161,1048491,74.83,2018,11,868084.9,0.017328519855595692,Slight or No change
369,FORTIS,EQ,2018-11-06,140.9,138.0,142.5,138.0,        140.30,141.3,140.47,1811088,254397021.35,11429,689185,38.05,2018,11,1614917.7000000002,0.002838892831795725,Slight or No change
370,FORTIS,EQ,2018-11-07,141.3,141.8,142.35,140.65,        142.00,141.65,141.53,167255,23671357.7,874,85663,51.22,2018,11,123802.1,0.002476999292285953,Slight or No change
371,FORTIS,EQ,2018-11-09,141.65,141.15,141.65,139.55,        140.20,140.35,140.68,1186147,166863963.35,7711,684716,57.73,2018,11,1082238.8499999999,-0.00917755030003542,Slight or No change
372,FORTIS,EQ,2018-11-12,140.35,141.2,141.2,139.25,        139.50,139.6,140.27,785285,110149054.05,9883,514041,65.46,2018,11,1379666.8,-0.0053437833986462735,Slight or No change
373,FORTIS,EQ,2018-11-13,139.6,139.1,144.35,138.05,        142.00,141.7,141.35,2934172,414752846.35,11384,1474055,50.24,2018,11,1613112.7999999998,0.015042979942693435,Slight or No change
374,FORTIS,EQ,2018-11-14,141.7,142.9,143.75,140.05,        140.40,140.5,140.95,1689283,238100503.45,9598,1168092,69.15,2018,11,1348519.0,-0.008468595624558817,Slight or No change
375,FORTIS,EQ,2018-11-15,140.5,140.45,144.3,140.1,        143.45,143.75,142.73,2456491,350615565.45,9071,1925321,78.38,2018,11,1303956.25,0.02313167259786475,Slight or No change
376,FORTIS,EQ,2018-11-16,143.75,143.75,146.85,143.1,        146.50,146.5,145.73,2567112,374111815.75,11290,1635807,63.72,2018,11,1653985.0,0.019130434782608674,Slight or No change
377,FORTIS,EQ,2018-11-19,146.5,147.25,149.25,147.25,        148.60,148.7,148.37,2234117,331480023.3,18889,1411467,63.18,2018,11,2808794.3,0.015017064846416295,Slight or No change
378,FORTIS,EQ,2018-11-20,148.7,148.1,149.3,146.25,        147.10,147.5,147.12,11161587,1642066036.55,19338,10477294,93.87,2018,11,2852355.0,-0.008069939475453869,Slight or No change
379,FORTIS,EQ,2018-11-21,147.5,147.15,147.9,145.6,        146.45,146.55,146.5,933351,136738810.1,8828,484093,51.87,2018,11,1293743.4000000001,-0.006440677966101593,Slight or No change
380,FORTIS,EQ,2018-11-22,146.55,146.4,147.5,145.7,        146.50,146.4,146.55,814845,119411768.65,3939,438928,53.87,2018,11,576669.6,-0.0010235414534288667,Slight or No change
381,FORTIS,EQ,2018-11-26,146.4,146.7,148.95,146.4,        147.00,147.1,147.26,435143,64081136.75,3858,263532,60.56,2018,11,567511.7999999999,0.004781420765027189,Slight or No change
382,FORTIS,EQ,2018-11-27,147.1,147.1,147.4,145.5,        146.00,146.15,146.42,444899,65143499.0,5405,286260,64.34,2018,11,789940.75,-0.006458191706322114,Slight or No change
383,FORTIS,EQ,2018-11-28,146.15,146.7,147.4,145.3,        145.95,146.05,146.0,15823982,2310342649.55,4456,15429961,97.51,2018,11,650798.8,-0.0006842285323297448,Slight or No change
384,FORTIS,EQ,2018-11-29,146.05,146.5,148.5,146.0,        147.80,147.55,147.14,794648,116928197.4,12543,440426,55.42,2018,11,1850719.6500000001,0.010270455323519334,Slight or No change
385,FORTIS,EQ,2018-11-30,147.55,148.05,148.45,146.4,        147.80,147.7,147.46,439592,64820097.3,8120,269354,61.27,2018,11,1199324.0,0.0010166045408335211,Slight or No change
386,FORTIS,EQ,2018-12-03,147.7,147.0,148.45,146.3,        147.75,147.8,147.66,553662,81751842.8,4831,249981,45.15,2018,12,714021.8,0.0006770480704132442,Slight or No change
